id,time,x,y,scroll,press,release
629,1682983721.239053,0,0,1,0,0
630,1682983721.239121,0,0,1,0,0
631,1682983721.239286,0,0,1,0,0
632,1682983721.2532248,0,0,1,0,0
633,1682983721.253678,0,0,1,0,0
634,1682983721.266751,0,0,1,0,0
635,1682983721.287501,0,0,1,0,0
636,1682983721.2877388,0,0,1,0,0
637,1682983721.314164,0,0,1,0,0
638,1682983721.320427,0,0,1,0,0
639,1682983721.320699,0,0,1,0,0
640,1682983721.340946,0,0,1,0,0
641,1682983721.363405,0,0,1,0,0
642,1682983721.3748102,0,0,1,0,0
643,1682983721.391509,0,0,1,0,0
644,1682983721.408061,0,0,1,0,0
645,1682983721.4247391,0,0,1,0,0
646,1682983721.440504,0,0,1,0,0
647,1682983721.4571588,0,0,1,0,0
648,1682983721.474764,0,0,1,0,0
649,1682983721.4913669,0,0,1,0,0
650,1682983721.507231,0,0,1,0,0
651,1682983721.522816,0,0,1,0,0
652,1682983721.544838,0,0,1,0,0
653,1682983721.55776,0,0,1,0,0
654,1682983721.574341,0,0,1,0,0
655,1682983721.5905569,0,0,1,0,0
656,1682983721.608119,0,0,1,0,0
657,1682983721.6308322,0,0,1,0,0
658,1682983721.642326,0,0,1,0,0
659,1682983721.664362,0,0,1,0,0
660,1682983721.675659,0,0,1,0,0
661,1682983721.690603,0,0,1,0,0
662,1682983721.7072692,0,0,1,0,0
663,1682983721.722882,0,0,1,0,0
664,1682983721.741408,0,0,1,0,0
665,1682983721.7572968,0,0,1,0,0
666,1682983721.774731,0,0,1,0,0
667,1682983721.7914088,0,0,1,0,0
668,1682983721.807384,0,0,1,0,0
669,1682983721.824757,0,0,1,0,0
670,1682983721.8413959,0,0,1,0,0
671,1682983721.8581061,0,0,1,0,0
672,1682983721.874309,0,0,1,0,0
673,1682983721.891412,0,0,1,0,0
674,1682983721.907171,0,0,1,0,0
675,1682983721.9240608,0,0,1,0,0
676,1682983721.941398,0,0,1,0,0
677,1682983721.957209,0,0,1,0,0
678,1682983721.969884,0,0,1,0,0
679,1682983722.004364,0,0,1,0,0
680,1682983722.0119061,0,0,1,0,0
681,1682983722.024713,0,0,1,0,0
682,1682983722.030219,0,0,1,0,0
683,1682983722.0304031,0,0,1,0,0
684,1682983722.044739,0,0,1,0,0
685,1682983722.051473,0,0,1,0,0
686,1682983722.059237,0,0,1,0,0
687,1682983722.070752,0,0,1,0,0
688,1682983722.088597,0,0,1,0,0
689,1682983722.099793,0,0,1,0,0
690,1682983722.1122482,0,0,1,0,0
691,1682983722.1237278,0,0,1,0,0
692,1682983722.131723,0,0,1,0,0
693,1682983722.144146,0,0,1,0,0
694,1682983722.150602,0,0,1,0,0
695,1682983722.1617012,0,0,1,0,0
696,1682983722.1730828,0,0,1,0,0
697,1682983722.18968,0,0,1,0,0
698,1682983722.195224,0,0,1,0,0
699,1682983722.206368,0,0,1,0,0
700,1682983722.222646,0,0,1,0,0
701,1682983722.240337,0,0,1,0,0
702,1682983722.2564878,0,0,1,0,0
703,1682983722.272697,0,0,1,0,0
704,1682983722.2897458,0,0,1,0,0
705,1682983722.310845,0,0,1,0,0
706,1682983722.3226361,0,0,1,0,0
707,1682983722.339356,0,0,1,0,0
708,1682983722.3569322,0,0,1,0,0
709,1682983722.3727171,0,0,1,0,0
710,1682983722.389847,0,0,1,0,0
711,1682983722.406924,0,0,1,0,0
712,1682983722.422876,0,0,1,0,0
713,1682983722.4402938,0,0,1,0,0
714,1682983722.4559941,0,0,1,0,0
715,1682983722.472672,0,0,1,0,0
716,1682983722.48989,0,0,1,0,0
717,1682983722.506041,0,0,1,0,0
718,1682983722.522879,0,0,1,0,0
719,1682983722.528287,0,0,1,0,0
720,1682983722.5510342,790.25390625,424.4296875,0,0,0
721,1682983722.557685,790.25390625,409.95703125,0,0,0
722,1682983722.568415,791.65234375,393.12890625,0,0,0
723,1682983722.568676,794.453125,376.30078125,0,0,0
724,1682983722.583474,799.1796875,354.234375,0,0,0
725,1682983722.595711,802.328125,332.16796875,0,0,0
726,1682983722.5961401,807.31640625,307.21875,0,0,0
727,1682983722.6058052,811.78125,287.859375,0,0,0
728,1682983722.615427,819.8359375,249.59375,0,0,0
729,1682983722.626824,823.51953125,237.30078125,0,0,0
730,1682983722.638012,830.51953125,209.2890625,0,0,0
731,1682983722.649436,836.47265625,189.9296875,0,0,0
732,1682983722.660728,840.67578125,173.1015625,0,0,0
733,1682983722.666272,842.2734375,169.1015625,0,0,0
734,1682983722.666427,845.69921875,158.81640625,0,0,0
735,1682983722.666479,848.609375,152.01953125,0,0,0
736,1682983722.674222,850.20703125,148.01953125,0,0,0
737,1682983722.686141,850.91796875,145.16015625,0,0,0
738,1682983722.691784,851.54296875,143.2734375,0,0,0
739,1682983722.699074,852.0,142.8125,0,0,0
740,1682983722.71073,852.0,142.3515625,0,0,0
741,1682983722.721607,852.0,141.890625,0,0,0
742,1682983722.984321,0,0,1,0,0
743,1682983723.00167,0,0,1,0,0
744,1682983723.0138261,0,0,1,0,0
745,1682983723.025829,0,0,1,0,0
746,1682983723.034852,0,0,1,0,0
747,1682983723.046687,0,0,1,0,0
748,1682983723.053625,0,0,1,0,0
749,1682983723.053848,0,0,1,0,0
750,1682983723.053959,0,0,1,0,0
751,1682983723.0540311,0,0,1,0,0
752,1682983723.063509,0,0,1,0,0
753,1682983723.069806,0,0,1,0,0
754,1682983723.07932,0,0,1,0,0
755,1682983723.106754,0,0,1,0,0
756,1682983723.106889,0,0,1,0,0
757,1682983723.122174,0,0,1,0,0
758,1682983723.137206,0,0,1,0,0
759,1682983723.153753,0,0,1,0,0
760,1682983723.170636,0,0,1,0,0
761,1682983723.18674,0,0,1,0,0
762,1682983723.2040691,0,0,1,0,0
763,1682983723.220997,0,0,1,0,0
764,1682983723.236707,0,0,1,0,0
765,1682983723.253807,0,0,1,0,0
766,1682983723.2706811,0,0,1,0,0
767,1682983723.2875478,0,0,1,0,0
768,1682983723.3044941,0,0,1,0,0
769,1682983723.320617,0,0,1,0,0
770,1682983723.337287,0,0,1,0,0
771,1682983723.354103,0,0,1,0,0
772,1682983723.3701708,0,0,1,0,0
773,1682983723.387716,0,0,1,0,0
774,1682983723.404395,0,0,1,0,0
775,1682983723.420634,0,0,1,0,0
776,1682983723.4367518,0,0,1,0,0
777,1682983723.453415,0,0,1,0,0
778,1682983723.470426,0,0,1,0,0
779,1682983723.4868648,0,0,1,0,0
780,1682983723.504423,0,0,1,0,0
781,1682983723.5200589,0,0,1,0,0
782,1682983723.537418,0,0,1,0,0
783,1682983723.5494888,0,0,1,0,0
784,1682983723.569557,0,0,1,0,0
785,1682983723.575861,0,0,1,0,0
786,1682983723.586612,0,0,1,0,0
787,1682983723.592441,0,0,1,0,0
788,1682983723.604725,0,0,1,0,0
789,1682983723.611,0,0,1,0,0
790,1682983723.6229608,0,0,1,0,0
791,1682983723.628671,0,0,1,0,0
792,1682983723.655526,0,0,1,0,0
793,1682983723.6609979,0,0,1,0,0
794,1682983723.673287,0,0,1,0,0
795,1682983723.6827211,0,0,1,0,0
796,1682983723.699522,0,0,1,0,0
797,1682983723.7227242,0,0,1,0,0
798,1682983723.7397509,0,0,1,0,0
799,1682983723.746154,0,0,1,0,0
800,1682983723.765957,0,0,1,0,0
801,1682983723.782676,0,0,1,0,0
802,1682983723.800739,0,0,1,0,0
803,1682983723.815777,0,0,1,0,0
804,1682983723.8330681,0,0,1,0,0
805,1682983723.8502212,0,0,1,0,0
806,1682983723.866327,0,0,1,0,0
807,1682983723.882414,0,0,1,0,0
808,1682983723.907305,0,0,1,0,0
809,1682983723.918092,0,0,1,0,0
810,1682983723.9364748,0,0,1,0,0
811,1682983723.950366,0,0,1,0,0
812,1682983723.96624,0,0,1,0,0
813,1682983723.982869,0,0,1,0,0
814,1682983723.9991832,0,0,1,0,0
815,1682983724.017199,0,0,1,0,0
816,1682983724.03355,0,0,1,0,0
817,1682983724.050038,0,0,1,0,0
818,1682983724.050265,0,0,1,0,0
819,1682983724.1803231,0,0,1,0,0
820,1682983724.566158,0,0,1,0,0
821,1682983724.576982,0,0,1,0,0
822,1682983724.58928,0,0,1,0,0
823,1682983724.59618,0,0,1,0,0
824,1682983724.608512,0,0,1,0,0
825,1682983724.620235,0,0,1,0,0
826,1682983724.631274,0,0,1,0,0
827,1682983724.6431391,0,0,1,0,0
828,1682983724.6561909,0,0,1,0,0
829,1682983724.6706822,0,0,1,0,0
830,1682983724.6708329,0,0,1,0,0
831,1682983724.6709912,0,0,1,0,0
832,1682983724.671045,0,0,1,0,0
833,1682983724.671243,0,0,1,0,0
834,1682983724.671316,0,0,1,0,0
835,1682983724.685111,0,0,1,0,0
836,1682983724.6855,0,0,1,0,0
837,1682983724.698637,0,0,1,0,0
838,1682983724.712149,0,0,1,0,0
839,1682983724.724148,0,0,1,0,0
840,1682983724.7315369,0,0,1,0,0
841,1682983724.73221,0,0,1,0,0
842,1682983724.7469912,0,0,1,0,0
843,1682983724.747844,0,0,1,0,0
844,1682983724.756475,0,0,1,0,0
845,1682983724.764329,0,0,1,0,0
846,1682983724.820566,0,0,1,0,0
847,1682983724.8498418,0,0,1,0,0
848,1682983724.863482,0,0,1,0,0
849,1682983724.880501,0,0,1,0,0
850,1682983724.887891,0,0,1,0,0
851,1682983724.893893,0,0,1,0,0
852,1682983724.909159,0,0,1,0,0
853,1682983724.909856,0,0,1,0,0
854,1682983724.920672,0,0,1,0,0
855,1682983724.920953,0,0,1,0,0
856,1682983724.935554,0,0,1,0,0
857,1682983724.943879,0,0,1,0,0
858,1682983724.9511209,0,0,1,0,0
859,1682983724.9591072,0,0,1,0,0
860,1682983724.9709098,0,0,1,0,0
861,1682983724.984283,0,0,1,0,0
862,1682983724.984801,0,0,1,0,0
863,1682983724.985095,0,0,1,0,0
864,1682983724.996734,0,0,1,0,0
865,1682983725.0075111,0,0,1,0,0
866,1682983725.01905,0,0,1,0,0
867,1682983725.029852,0,0,1,0,0
868,1682983725.0301728,0,0,1,0,0
869,1682983725.03054,0,0,1,0,0
870,1682983725.044523,0,0,1,0,0
871,1682983725.0522969,0,0,1,0,0
872,1682983725.060599,0,0,1,0,0
873,1682983725.071668,0,0,1,0,0
874,1682983725.072453,0,0,1,0,0
875,1682983725.0859678,0,0,1,0,0
876,1682983725.086702,0,0,1,0,0
877,1682983725.098742,0,0,1,0,0
878,1682983725.106265,0,0,1,0,0
879,1682983725.11774,0,0,1,0,0
880,1682983725.1179678,0,0,1,0,0
881,1682983725.1300218,0,0,1,0,0
882,1682983725.1424918,0,0,1,0,0
883,1682983725.1478558,0,0,1,0,0
884,1682983725.15472,0,0,1,0,0
885,1682983725.1617138,0,0,1,0,0
886,1682983725.17155,0,0,1,0,0
887,1682983725.177541,0,0,1,0,0
888,1682983725.188278,0,0,1,0,0
889,1682983725.1998668,0,0,1,0,0
890,1682983725.212121,0,0,1,0,0
891,1682983725.224438,0,0,1,0,0
892,1682983725.2350452,0,0,1,0,0
893,1682983725.2468102,0,0,1,0,0
894,1682983725.252342,0,0,1,0,0
895,1682983725.252428,0,0,1,0,0
896,1682983725.252479,0,0,1,0,0
897,1682983725.2526028,0,0,1,0,0
898,1682983725.263432,0,0,1,0,0
899,1682983725.271729,0,0,1,0,0
900,1682983725.279518,0,0,1,0,0
901,1682983725.2913039,0,0,1,0,0
902,1682983725.296798,0,0,1,0,0
903,1682983725.297111,0,0,1,0,0
904,1682983725.3105001,0,0,1,0,0
905,1682983725.328091,0,0,1,0,0
906,1682983725.3354108,0,0,1,0,0
907,1682983725.33554,0,0,1,0,0
908,1682983725.342071,0,0,1,0,0
909,1682983725.348479,0,0,1,0,0
910,1682983725.3585038,0,0,1,0,0
911,1682983725.370363,0,0,1,0,0
912,1682983725.376823,0,0,1,0,0
913,1682983725.3825989,0,0,1,0,0
914,1682983725.3955562,0,0,1,0,0
915,1682983725.401521,0,0,1,0,0
916,1682983725.412811,0,0,1,0,0
917,1682983725.424404,0,0,1,0,0
918,1682983725.430378,0,0,1,0,0
919,1682983725.4305909,0,0,1,0,0
920,1682983725.430769,0,0,1,0,0
921,1682983725.4433432,0,0,1,0,0
922,1682983725.4538271,0,0,1,0,0
923,1682983725.478317,0,0,1,0,0
924,1682983725.489202,0,0,1,0,0
925,1682983725.5000849,0,0,1,0,0
926,1682983725.510646,0,0,1,0,0
927,1682983725.527196,0,0,1,0,0
928,1682983725.5439098,0,0,1,0,0
929,1682983725.560044,0,0,1,0,0
930,1682983725.5772958,0,0,1,0,0
931,1682983725.594044,0,0,1,0,0
932,1682983725.610661,0,0,1,0,0
933,1682983725.627299,0,0,1,0,0
934,1682983725.6433642,0,0,1,0,0
935,1682983725.668628,0,0,1,0,0
936,1682983725.67756,0,0,1,0,0
937,1682983725.695335,0,0,1,0,0
938,1682983725.710046,0,0,1,0,0
939,1682983725.7268941,0,0,1,0,0
940,1682983725.74336,0,0,1,0,0
941,1682983725.76037,0,0,1,0,0
942,1682983725.77823,0,0,1,0,0
943,1682983725.7926989,0,0,1,0,0
944,1682983725.81089,0,0,1,0,0
945,1682983725.827429,0,0,1,0,0
946,1682983725.843981,0,0,1,0,0
947,1682983725.8598669,0,0,1,0,0
948,1682983725.878138,0,0,1,0,0
949,1682983725.894211,0,0,1,0,0
950,1682983725.906789,0,0,1,0,0
951,1682983725.946647,0,0,1,0,0
952,1682983725.9533708,0,0,1,0,0
953,1682983725.963824,0,0,1,0,0
954,1682983725.975567,0,0,1,0,0
955,1682983725.9757519,0,0,1,0,0
956,1682983725.985782,0,0,1,0,0
957,1682983725.99183,0,0,1,0,0
958,1682983726.002712,0,0,1,0,0
959,1682983726.003,0,0,1,0,0
960,1682983726.018377,0,0,1,0,0
961,1682983726.0250409,0,0,1,0,0
962,1682983726.030817,0,0,1,0,0
963,1682983726.04103,0,0,1,0,0
964,1682983726.0644,0,0,1,0,0
965,1682983726.0708559,0,0,1,0,0
966,1682983726.083599,0,0,1,0,0
967,1682983726.100756,0,0,1,0,0
968,1682983726.116357,0,0,1,0,0
969,1682983726.131047,0,0,1,0,0
970,1682983726.1504772,0,0,1,0,0
971,1682983726.1729732,0,0,1,0,0
972,1682983726.181225,0,0,1,0,0
973,1682983726.2004201,0,0,1,0,0
974,1682983726.216296,0,0,1,0,0
975,1682983726.233597,0,0,1,0,0
976,1682983726.2495842,0,0,1,0,0
977,1682983726.2671108,0,0,1,0,0
978,1682983726.2833228,0,0,1,0,0
979,1682983726.3058681,0,0,1,0,0
980,1682983726.317719,0,0,1,0,0
981,1682983726.335768,0,0,1,0,0
982,1682983726.386507,0,0,1,0,0
983,1682983726.393909,0,0,1,0,0
984,1682983726.4015539,0,0,1,0,0
985,1682983726.407847,0,0,1,0,0
986,1682983726.413723,0,0,1,0,0
987,1682983726.424501,0,0,1,0,0
988,1682983726.4362931,0,0,1,0,0
989,1682983726.4472241,0,0,1,0,0
990,1682983726.457984,0,0,1,0,0
991,1682983726.470247,0,0,1,0,0
992,1682983726.480999,0,0,1,0,0
993,1682983726.481184,0,0,1,0,0
994,1682983726.49737,0,0,1,0,0
995,1682983726.513907,0,0,1,0,0
996,1682983726.530505,0,0,1,0,0
997,1682983726.54792,0,0,1,0,0
998,1682983726.565598,0,0,1,0,0
999,1682983726.5935109,0,0,1,0,0
1000,1682983726.605598,0,0,1,0,0
